央视,#genre#
经典香港电影,http://gslbmgsplive.miguvideo.com/wd_r2/virtuallive/5100180869/150/index.m3u8?msisdn=202510062000377b436bdbeabf4120942fcaecbf5d0189&mdspid=&spid=800033&netType=0&sid=5500242089&pid=2028597139&timestamp=20251006200037&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=625703337&ParentNodeID=-99&assertID=5500242089&client_ip=106.13.250.90&SecurityKey=20251006200037&promotionId=&mvid=5100180869&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4162a505504af5076f25904f4ab9aba9&ddCalcu=94a1eb60a259a0b5a045f540049a5f25f067
抗战经典影片,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100002089-150/index.m3u8?msisdn=20251006200038d48cc4f685644c7983a26e20e5d54d57&mdspid=&spid=800033&netType=0&sid=5500002717&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=617432318&ParentNodeID=-99&assertID=5500002717&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5100002089&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0c8dddea010b6a5c3433eda8d25f0f57&ddCalcu=705cef800d7fd05d2eda80a1d0eb363a453c
新片放映厅,http://gslbmgsplive.miguvideo.com/wd-virtuallive5100030975-150/index.m3u8?msisdn=20251006200038df278a9f334840339b05788be70b840a&mdspid=&spid=800033&netType=0&sid=5500035175&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=619495952&ParentNodeID=-99&assertID=5500035175&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5100030975&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=07d8f9809c4701a7783a0e455a6b7812&ddCalcu=2017e8d0789bf069a850594ce407a0318a77
CHC影迷电影,http://gslbmgsplive.miguvideo.com/migu/kailu/chcymdy/51/20250415/index.m3u8?msisdn=20251006200038f8c4eb018bd246d6832180e5600925fa&mdspid=&spid=699004&netType=0&sid=5910022176&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=952383261&ParentNodeID=-99&assertID=5910022176&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900006704&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7830ee0e6f721aaaf961678b3f737cad&ddCalcu=d7a8ec307023e07ef03eb68f7762116a9afa
和美乡途轮播台,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002411/51/20210706/index.m3u8?msisdn=20251006200038668306b15cf44c5eae4fbb8800bac203&mdspid=&spid=800033&netType=0&sid=5910019525&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713591450&ParentNodeID=-99&assertID=5910019525&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900002421&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f6026bacdb5493893ecf173b5c2c8e0f&ddCalcu=ff06ee00823c602bca5cbd3b7514f9c3e839
高清大片,http://gslbmgsplive.miguvideo.com/migu/kailu/gaoqingdapian/51/20250514/index.m3u8?msisdn=20251006200038affa36d5a2c84c729bbe1e6c0f6a19f3&mdspid=&spid=699004&netType=0&sid=5500315684&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629943678&ParentNodeID=-99&assertID=5500315684&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5101034200&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=54fd8c0fbbd4506845bfda74037f1017&ddCalcu=7514e0f01d9f807c300f4b7badd4f5b05648
南方影视,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/nfys/1000/index.m3u8?msisdn=20251006200038f170f626e3944bacb4abc63abe21a8cd&mdspid=&spid=699054&netType=0&sid=2206173738&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614961829&ParentNodeID=-99&assertID=2206173738&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=2206173738&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2fdf2aa9c2c541a4f36e63b831b85137&ddCalcu=723fe1d05f4820ba1a398cb23c65e4613af4
血色山河·抗日战争影像志,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002413/51/20210706/index.m3u8?msisdn=20251006200038b4805896a0ce473caafef0d4fa6e51ed&mdspid=&spid=800033&netType=0&sid=5910019527&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713600957&ParentNodeID=-99&assertID=5910019527&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900002443&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=bcd71e2b120bd7f16bc43d91a9ac9de8&ddCalcu=8becedd0973c10ae92ab1192d03b4dc7bf61

教育,#genre#
CETV1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=202510062000384ecb441425874b5e96dd7cffc919fa4d&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ae02237bab04c9af25396962e07b9741&ddCalcu=1a4ee700923b207307eb2a6b90649c395a2f
CETV2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=202510062000385e7e397347dc4d7a9eddd22b32cd53d0&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a80a1f7d6d76121348d3086cdf6c0f32&ddCalcu=2a38ef000a3c106ff7ddc66d870631d28143
CETV4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=2025100620003826732a9aa1bb40ecadc3afa6a0afdd94&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4144336f2349bdd07d3ea63e4b503242&ddCalcu=2441e24034303053b64fe23364a9eb3ddd70
山东教育,http://gslbmgsplive.miguvideo.com/migu/kailu/sdjyws/51/20250915/index.m3u8?msisdn=202510062000389e51a509f4b34f6a8b5abe1fc4cec82e&mdspid=&spid=600697&netType=0&sid=5910022199&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609154353&ParentNodeID=-99&assertID=5910022199&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=2200208305&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1b7ae0979d95941f5b9df041446fa644&ddCalcu=414be670aa9fe0604947194d09f5d994b15f

熊猫,#genre#
熊猫频道01高清,http://gslbmgsplive.miguvideo.com/ws_x/2018/xiongmao/HD/2000/index.m3u8?msisdn=20251006200038dc177cbdccd94b7d82f6ddb7351ad73f&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=420c4dcb767c6380b74c80b5db7d77c6&ddCalcu=64c2e7007c9d407dbcdb57b6078cc64378b0
熊猫频道1,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao01/1000/index.m3u8?msisdn=202510062000382fa3b5803284400ab54e3806f24e31d1&mdspid=&spid=699004&netType=0&sid=2200200699&pid=2028597139&timestamp=20251006200038&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608933610&ParentNodeID=-99&assertID=2200200699&client_ip=106.13.250.90&SecurityKey=20251006200038&promotionId=&mvid=2200200699&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=aba36c8570bf07ad40678d1a3b165138&ddCalcu=8a3be1a05386601cb835a710db8f70670a4d
熊猫频道2,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao02/1000/index.m3u8?msisdn=20251006200039eb7da8c2cb334b24bb478112af736cda&mdspid=&spid=699004&netType=0&sid=2200200717&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608933640&ParentNodeID=-99&assertID=2200200717&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200200717&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=93f5995e1d5ad4f7379ffcefbaf5cf70&ddCalcu=0973eff0c58590f9a5bef1edc5fafd947f37
熊猫频道3,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao03/1000/index.m3u8?msisdn=20251006200039b39bd5d6047c48bc916ec5756cb64782&mdspid=&spid=699004&netType=0&sid=2200200738&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608934619&ParentNodeID=-99&assertID=2200200738&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200200738&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=389bf60ca3aacfcd1bf1d9b9f7b57399&ddCalcu=9398e3907b85f0b670fc9ab39ada1cffbc1d
熊猫频道4,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao04/1000/index.m3u8?msisdn=20251006200039973ad5b3c6d54803905725321bf5f217&mdspid=&spid=699004&netType=0&sid=2200200771&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608934721&ParentNodeID=-99&assertID=2200200771&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200200771&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3cf87b6cd37564b82f031d67d3a25e32&ddCalcu=233ceef0588270ab36dc7d63d7153604fb28
熊猫频道5,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao05/1000/index.m3u8?msisdn=20251006200039d6b923eed91a474d8da53bacbaf78b43&mdspid=&spid=699004&netType=0&sid=2200200791&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608935104&ParentNodeID=-99&assertID=2200200791&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200200791&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2bffc338b3ced598a69e6f1eb64e0396&ddCalcu=629be3f00f8ec04363b8eb13fc6eed9569a8
熊猫频道6,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao06/1000/index.m3u8?msisdn=2025100620003970d1912f2b734497888162edb85f8122&mdspid=&spid=699004&netType=0&sid=2200200817&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608935797&ParentNodeID=-99&assertID=2200200817&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200200817&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=826bf1fb48e60c53acbcbec3f2a4920d&ddCalcu=d802e2609b84f0a12ffb34c8eeb6c0bcc5a3
熊猫频道7,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao07/1000/index.m3u8?msisdn=2025100620003992b061b420c442129f81746526f9bc33&mdspid=&spid=699004&netType=0&sid=2200192831&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169286&ParentNodeID=-99&assertID=2200192831&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200192831&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=18b7333158ede4535b164b42014e499b&ddCalcu=b198e9b0479e304313012548be4d6e14b553
熊猫频道8,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao08/1000/index.m3u8?msisdn=202510062000398bcb01e39f04469b8c4a276b7d0c6287&mdspid=&spid=699004&netType=0&sid=2200192881&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169287&ParentNodeID=-99&assertID=2200192881&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200192881&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=241b98bb68735bb1739aa338f8bfe009&ddCalcu=9204e010eb9f90b88bfb863837a3a59b3b71
熊猫频道9,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=20251006200039b878b96ad12949659e786219d478ce0d&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=b2f69b7312df451625d2c9e3afb8ee3c&ddCalcu=cb32eef0e69890bbf7a331e29dcf24d55126
熊猫频道10,http://gslbmgsplive.miguvideo.com/envivo_x/2018/SD/xiongmao10/1000/index.m3u8?msisdn=202510062000399024e909039140db88616b9d7f64daa3&mdspid=&spid=699004&netType=0&sid=2200192937&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=609169285&ParentNodeID=-99&assertID=2200192937&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2200192937&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=299e64a5a8c434163d2d43da523daa72&ddCalcu=2279ea90ae9d60342a55aad83c44d324d136

综艺,#genre#
最强综艺趴,http://gslbmgsplive.miguvideo.com/migu/kailu/zuiqiangzongyi/51/20250514/index.m3u8?msisdn=202510062000392fbd15c4bbb046c48cfca53e3380bf07&mdspid=&spid=699004&netType=0&sid=5500315654&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942228&ParentNodeID=-99&assertID=5500315654&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=5101034202&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=0dd68d05a0bbf2bea98f52dbc42cd366&ddCalcu=606de3d0d69c802d40c5bad02b5bff829bae

少儿,#genre#
嘉佳卡通,http://gslbmgsplive.miguvideo.com/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?msisdn=20251006200039d01da3099c5c4cbab0e9cc8cad271b4a&mdspid=&spid=699054&netType=0&sid=2206172388&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=614952364&ParentNodeID=-99&assertID=2206172388&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=2206172388&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ed71f6a958c183f8dad61a653fea7ef1&ddCalcu=1efdee70714af0e6fa395568ac1168d3afd8
经典动画大集合,http://gslbmgsplive.miguvideo.com/migu/kailu/jingdiandonghua/51/20250514/index.m3u8?msisdn=20251006200039127acd18b92a4342a64731a5d5a655d0&mdspid=&spid=699004&netType=0&sid=5500315652&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=629942219&ParentNodeID=-99&assertID=5500315652&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=5101034205&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c2101db6fea67e4f0f451f52dc4660da&ddCalcu=acd2e0106096104dcbd62f5efa16574ef40f

纪实,#genre#
新动力量创一流,http://gslbmgsplive.miguvideo.com/migu/virtuallive2/5900002409/51/20210706/index.m3u8?msisdn=202510062000395459241c24dc4a3283fd6e52b3ecbc42&mdspid=&spid=800033&netType=0&sid=5910019523&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=713589837&ParentNodeID=-99&assertID=5910019523&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=5900002419&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c8faccf394e52295d3c389d3dc929f37&ddCalcu=7c38eff09a32c09ccfd339d49e8532c239d5
环球旅游,http://gslbmgsplive.miguvideo.com/migu/kailu/hqly/51/20250915/index.m3u8?msisdn=2025100620003921737fdf65a34416b6acd5fff37b62dd&mdspid=&spid=600697&netType=0&sid=5910022200&pid=2028597139&timestamp=20251006200039&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=958475356&ParentNodeID=-99&assertID=5910022200&client_ip=106.13.250.90&SecurityKey=20251006200039&promotionId=&mvid=5900006723&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8f14ff0b04776cab3da6726a7b6f7e04&ddCalcu=480fee10748ff06fb07ba064277766acda3b

印象天下,#genre#
钱塘江,http://gslbmgsplive.miguvideo.com/wd_r3/cnr/qiantangjiang/2000/index.m3u8?msisdn=202510062000405aadefa1eb8848ac9e8c57374e56a572&mdspid=&spid=800033&netType=0&sid=5500613479&pid=2028597139&timestamp=20251006200040&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=647370520&ParentNodeID=-99&assertID=5500613479&client_ip=106.13.250.90&SecurityKey=20251006200040&promotionId=&mvid=5102115888&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=7a7555ba038a762bb3f63352750de5df&ddCalcu=f7dae570e57d50055b7a2053383a67f632bb
